날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2024-11-28,Gyeonggi,7ELEVEN_J001,39,2500,0,11.4,4.06,7ELEVEN,군고구마,90,51,23.91851852,high demand
2024-11-29,Gyeonggi,7ELEVEN_J001,16,2000,0,9.2,0.47,7ELEVEN,군고구마,51,35,23.91851852,low demand
2024-11-30,Gyeonggi,7ELEVEN_J001,13,2500,0,-2.4,1.33,7ELEVEN,군고구마,35,102,23.91851852,low demand
2024-12-01,Gyeonggi,7ELEVEN_J001,16,3000,0,9.3,0.99,7ELEVEN,군고구마,102,86,23.91851852,low demand
2024-12-02,Gyeonggi,7ELEVEN_J001,20,2500,0,7.5,4.67,7ELEVEN,군고구마,86,66,23.91851852,low demand
2024-12-03,Gyeonggi,7ELEVEN_J001,25,2500,0,7.9,0.16,7ELEVEN,군고구마,66,41,23.91851852,average
2024-12-04,Gyeonggi,7ELEVEN_J001,10,2500,0,15.1,0.29,7ELEVEN,군고구마,41,31,23.91851852,low demand
2024-12-05,Gyeonggi,7ELEVEN_J001,25,2000,0,1.8,0.2,7ELEVEN,군고구마,31,86,23.91851852,average
2024-12-06,Gyeonggi,7ELEVEN_J001,12,2500,0,11.8,4.89,7ELEVEN,군고구마,86,74,23.91851852,low demand
2024-12-07,Gyeonggi,7ELEVEN_J001,32,2500,0,14.4,2.56,7ELEVEN,군고구마,74,42,23.91851852,high demand
2024-12-08,Gyeonggi,7ELEVEN_J001,34,2000,0,6.2,2.39,7ELEVEN,군고구마,42,88,23.91851852,high demand
2024-12-09,Gyeonggi,7ELEVEN_J001,28,2500,0,2.2,1.74,7ELEVEN,군고구마,88,60,23.91851852,high demand
2024-12-10,Gyeonggi,7ELEVEN_J001,24,3000,0,-0.7,3.92,7ELEVEN,군고구마,60,36,23.91851852,average
2024-12-11,Gyeonggi,7ELEVEN_J001,39,3000,1,-3.2,4.34,7ELEVEN,군고구마,36,77,23.91851852,high demand
2024-12-12,Gyeonggi,7ELEVEN_J001,19,2500,1,22.5,2.41,7ELEVEN,군고구마,77,58,23.91851852,low demand
2024-12-13,Gyeonggi,7ELEVEN_J001,11,2000,0,9.8,4.28,7ELEVEN,군고구마,58,47,23.91851852,low demand
2024-12-14,Gyeonggi,7ELEVEN_J001,30,3000,0,3.0,2.92,7ELEVEN,군고구마,47,97,23.91851852,high demand
2024-12-15,Gyeonggi,7ELEVEN_J001,11,2000,0,6.3,4.08,7ELEVEN,군고구마,97,86,23.91851852,low demand
2024-12-16,Gyeonggi,7ELEVEN_J001,33,3000,0,19.8,2.29,7ELEVEN,군고구마,86,53,23.91851852,high demand
2024-12-17,Gyeonggi,7ELEVEN_J001,32,2000,0,5.6,0.62,7ELEVEN,군고구마,53,101,23.91851852,high demand
2024-12-18,Gyeonggi,7ELEVEN_J001,30,2000,0,4.5,4.77,7ELEVEN,군고구마,101,71,23.91851852,high demand
2024-12-19,Gyeonggi,7ELEVEN_J001,38,2500,1,2.2,1.47,7ELEVEN,군고구마,71,33,23.91851852,high demand
2024-12-20,Gyeonggi,7ELEVEN_J001,33,2500,0,12.8,2.53,7ELEVEN,군고구마,33,80,23.91851852,high demand
2024-12-21,Gyeonggi,7ELEVEN_J001,24,2000,0,10.7,0.57,7ELEVEN,군고구마,80,56,23.91851852,average
2024-12-22,Gyeonggi,7ELEVEN_J001,28,2500,0,25.3,1.42,7ELEVEN,군고구마,56,108,23.91851852,high demand
2024-12-23,Gyeonggi,7ELEVEN_J001,19,2500,0,15.0,3.99,7ELEVEN,군고구마,108,89,23.91851852,low demand
2024-12-24,Gyeonggi,7ELEVEN_J001,33,2500,0,4.3,1.81,7ELEVEN,군고구마,89,56,23.91851852,high demand
2024-12-25,Gyeonggi,7ELEVEN_J001,13,3000,1,10.0,0.37,7ELEVEN,군고구마,56,43,23.91851852,low demand
2024-12-26,Gyeonggi,7ELEVEN_J001,21,3000,0,9.6,4.52,7ELEVEN,군고구마,43,102,23.91851852,low demand
2024-12-27,Gyeonggi,7ELEVEN_J001,15,3000,0,21.6,0.26,7ELEVEN,군고구마,102,87,23.91851852,low demand
2024-12-28,Gyeonggi,7ELEVEN_J001,20,2500,0,9.3,1.3,7ELEVEN,군고구마,87,67,23.91851852,low demand
2024-12-29,Gyeonggi,7ELEVEN_J001,22,2500,0,15.1,0.3,7ELEVEN,군고구마,67,45,23.91851852,average
2024-12-30,Gyeonggi,7ELEVEN_J001,27,2500,0,14.8,1.1,7ELEVEN,군고구마,45,98,23.91851852,high demand
2024-12-31,Gyeonggi,7ELEVEN_J001,16,2000,0,3.4,4.38,7ELEVEN,군고구마,98,82,23.91851852,low demand
2025-01-01,Gyeonggi,7ELEVEN_J001,35,2500,0,3.9,0.16,7ELEVEN,군고구마,82,47,23.91851852,high demand
2025-01-02,Gyeonggi,7ELEVEN_J001,39,2000,0,-6.4,4.7,7ELEVEN,군고구마,47,88,23.91851852,high demand
2025-01-03,Gyeonggi,7ELEVEN_J001,16,3000,0,8.7,0.39,7ELEVEN,군고구마,88,72,23.91851852,low demand
2025-01-04,Gyeonggi,7ELEVEN_J001,21,3000,0,11.7,3.75,7ELEVEN,군고구마,72,51,23.91851852,low demand
2025-01-05,Gyeonggi,7ELEVEN_J001,15,2000,1,13.1,2.62,7ELEVEN,군고구마,51,36,23.91851852,low demand
2025-01-06,Gyeonggi,7ELEVEN_J001,22,2000,0,15.3,3.58,7ELEVEN,군고구마,36,94,23.91851852,average
2025-01-07,Gyeonggi,7ELEVEN_J001,15,3000,1,3.5,0.9,7ELEVEN,군고구마,94,79,23.91851852,low demand
2025-01-08,Gyeonggi,7ELEVEN_J001,39,2000,0,15.0,1.08,7ELEVEN,군고구마,79,40,23.91851852,high demand
2025-01-09,Gyeonggi,7ELEVEN_J001,39,3000,0,0.8,2.81,7ELEVEN,군고구마,40,81,23.91851852,high demand
2025-01-10,Gyeonggi,7ELEVEN_J001,25,2000,0,8.3,1.96,7ELEVEN,군고구마,81,56,23.91851852,average
2025-01-11,Gyeonggi,7ELEVEN_J001,21,3000,0,13.0,2.51,7ELEVEN,군고구마,56,35,23.91851852,low demand
2025-01-12,Gyeonggi,7ELEVEN_J001,28,3000,0,1.0,1.39,7ELEVEN,군고구마,35,87,23.91851852,high demand
2025-01-13,Gyeonggi,7ELEVEN_J001,16,2500,0,7.6,1.25,7ELEVEN,군고구마,87,71,23.91851852,low demand
2025-01-14,Gyeonggi,7ELEVEN_J001,37,2500,0,11.0,4.24,7ELEVEN,군고구마,71,34,23.91851852,high demand
2025-01-15,Gyeonggi,7ELEVEN_J001,18,2500,0,1.3,1.29,7ELEVEN,군고구마,34,96,23.91851852,low demand
2025-01-16,Gyeonggi,7ELEVEN_J001,32,2000,0,5.7,1.11,7ELEVEN,군고구마,96,64,23.91851852,high demand
2025-01-17,Gyeonggi,7ELEVEN_J001,17,2000,0,9.5,0.41,7ELEVEN,군고구마,64,47,23.91851852,low demand
2025-01-18,Gyeonggi,7ELEVEN_J001,11,2500,0,3.3,4.37,7ELEVEN,군고구마,47,36,23.91851852,low demand
2025-01-19,Gyeonggi,7ELEVEN_J001,37,2500,0,21.2,3.82,7ELEVEN,군고구마,36,79,23.91851852,high demand
2025-01-20,Gyeonggi,7ELEVEN_J001,22,3000,0,14.0,3.6,7ELEVEN,군고구마,79,57,23.91851852,average
2025-01-21,Gyeonggi,7ELEVEN_J001,33,3000,0,7.7,0.95,7ELEVEN,군고구마,57,104,23.91851852,high demand
2025-01-22,Gyeonggi,7ELEVEN_J001,28,2500,0,9.3,2.3,7ELEVEN,군고구마,104,76,23.91851852,high demand
2025-01-23,Gyeonggi,7ELEVEN_J001,19,2500,0,10.7,4.27,7ELEVEN,군고구마,76,57,23.91851852,low demand
2025-01-24,Gyeonggi,7ELEVEN_J001,16,2000,0,15.7,4.54,7ELEVEN,군고구마,57,41,23.91851852,low demand
2025-01-25,Gyeonggi,7ELEVEN_J001,15,2500,0,17.3,2.27,7ELEVEN,군고구마,41,106,23.91851852,low demand
2025-01-26,Gyeonggi,7ELEVEN_J001,24,2000,0,29.6,2.59,7ELEVEN,군고구마,106,82,23.91851852,average
2025-01-27,Gyeonggi,7ELEVEN_J001,10,2000,0,-5.9,3.69,7ELEVEN,군고구마,82,72,23.91851852,low demand
2025-01-28,Gyeonggi,7ELEVEN_J001,17,2500,0,14.1,4.32,7ELEVEN,군고구마,72,55,23.91851852,low demand
2025-01-29,Gyeonggi,7ELEVEN_J001,19,2000,1,9.0,0.95,7ELEVEN,군고구마,55,36,23.91851852,low demand
2025-01-30,Gyeonggi,7ELEVEN_J001,14,2500,0,-8.5,0.34,7ELEVEN,군고구마,36,102,23.91851852,low demand
2025-01-31,Gyeonggi,7ELEVEN_J001,10,2000,0,16.8,1.27,7ELEVEN,군고구마,102,92,23.91851852,low demand
2025-02-01,Gyeonggi,7ELEVEN_J001,24,2500,0,2.6,3.65,7ELEVEN,군고구마,92,68,23.91851852,average
2025-02-02,Gyeonggi,7ELEVEN_J001,36,3000,0,13.2,0.12,7ELEVEN,군고구마,68,32,23.91851852,high demand
2025-02-03,Gyeonggi,7ELEVEN_J001,21,3000,0,-1.6,4.82,7ELEVEN,군고구마,32,91,23.91851852,low demand
2025-02-04,Gyeonggi,7ELEVEN_J001,23,2500,0,6.3,1.63,7ELEVEN,군고구마,91,68,23.91851852,average
2025-02-05,Gyeonggi,7ELEVEN_J001,34,2500,0,2.6,4.61,7ELEVEN,군고구마,68,34,23.91851852,high demand
2025-02-06,Gyeonggi,7ELEVEN_J001,13,2000,0,15.5,3.18,7ELEVEN,군고구마,34,101,23.91851852,low demand
2025-02-07,Gyeonggi,7ELEVEN_J001,23,2500,0,9.6,4.96,7ELEVEN,군고구마,101,78,23.91851852,average
2025-02-08,Gyeonggi,7ELEVEN_J001,24,2500,0,20.2,0.07,7ELEVEN,군고구마,78,54,23.91851852,average
2025-02-09,Gyeonggi,7ELEVEN_J001,28,2500,0,27.3,1.36,7ELEVEN,군고구마,54,106,23.91851852,high demand
2025-02-10,Gyeonggi,7ELEVEN_J001,19,2000,0,2.7,2.83,7ELEVEN,군고구마,106,87,23.91851852,low demand
2025-02-11,Gyeonggi,7ELEVEN_J001,28,2500,0,5.2,0.44,7ELEVEN,군고구마,87,59,23.91851852,high demand
2025-02-12,Gyeonggi,7ELEVEN_J001,35,2000,0,17.2,4.55,7ELEVEN,군고구마,59,104,23.91851852,high demand
2025-02-13,Gyeonggi,7ELEVEN_J001,32,2000,0,1.0,0.07,7ELEVEN,군고구마,104,72,23.91851852,high demand
2025-02-14,Gyeonggi,7ELEVEN_J001,19,2500,0,21.0,4.22,7ELEVEN,군고구마,72,53,23.91851852,low demand
2025-02-15,Gyeonggi,7ELEVEN_J001,21,2000,0,15.3,3.44,7ELEVEN,군고구마,53,32,23.91851852,low demand
2025-02-16,Gyeonggi,7ELEVEN_J001,36,2500,0,-9.1,2.47,7ELEVEN,군고구마,32,76,23.91851852,high demand
2025-02-17,Gyeonggi,7ELEVEN_J001,36,2000,0,9.5,2.68,7ELEVEN,군고구마,76,40,23.91851852,high demand
2025-02-18,Gyeonggi,7ELEVEN_J001,14,2500,0,4.6,2.48,7ELEVEN,군고구마,40,106,23.91851852,low demand
2025-02-19,Gyeonggi,7ELEVEN_J001,33,3000,0,13.3,2.35,7ELEVEN,군고구마,106,73,23.91851852,high demand
2025-02-20,Gyeonggi,7ELEVEN_J001,15,2500,1,10.5,0.84,7ELEVEN,군고구마,73,58,23.91851852,low demand
2025-02-21,Gyeonggi,7ELEVEN_J001,32,2000,1,-0.7,1.45,7ELEVEN,군고구마,58,106,23.91851852,high demand
2025-02-22,Gyeonggi,7ELEVEN_J001,18,2500,0,14.1,3.5,7ELEVEN,군고구마,106,88,23.91851852,low demand
2025-02-23,Gyeonggi,7ELEVEN_J001,24,3000,0,7.8,2.53,7ELEVEN,군고구마,88,64,23.91851852,average
2025-02-24,Gyeonggi,7ELEVEN_J001,25,2000,0,21.1,4.23,7ELEVEN,군고구마,64,39,23.91851852,average
2025-02-25,Gyeonggi,7ELEVEN_J001,32,3000,1,7.8,3.48,7ELEVEN,군고구마,39,87,23.91851852,high demand
2025-02-26,Gyeonggi,7ELEVEN_J001,13,3000,0,10.6,0.34,7ELEVEN,군고구마,87,74,23.91851852,low demand
2025-02-27,Gyeonggi,7ELEVEN_J001,39,3000,0,9.4,2.34,7ELEVEN,군고구마,74,35,23.91851852,high demand
2025-02-28,Gyeonggi,7ELEVEN_J001,13,3000,0,13.4,4.07,7ELEVEN,군고구마,35,102,23.91851852,low demand
2025-03-01,Gyeonggi,7ELEVEN_J001,24,3000,0,2.7,2.21,7ELEVEN,군고구마,102,78,23.91851852,average
2025-03-02,Gyeonggi,7ELEVEN_J001,39,2500,0,10.8,2.72,7ELEVEN,군고구마,78,39,23.91851852,high demand
2025-03-03,Gyeonggi,7ELEVEN_J001,11,2000,0,4.1,4.47,7ELEVEN,군고구마,39,108,23.91851852,low demand
2025-03-04,Gyeonggi,7ELEVEN_J001,32,2500,0,13.2,3.75,7ELEVEN,군고구마,108,76,23.91851852,high demand
2025-03-05,Gyeonggi,7ELEVEN_J001,10,2500,0,-3.1,3.75,7ELEVEN,군고구마,76,66,23.91851852,low demand
2025-03-06,Gyeonggi,7ELEVEN_J001,34,3000,0,8.5,1.6,7ELEVEN,군고구마,66,32,23.91851852,high demand
2025-03-07,Gyeonggi,7ELEVEN_J001,18,2500,1,15.1,3.84,7ELEVEN,군고구마,32,94,23.91851852,low demand
2025-03-08,Gyeonggi,7ELEVEN_J001,34,2000,0,7.8,1.78,7ELEVEN,군고구마,94,60,23.91851852,high demand
2025-03-09,Gyeonggi,7ELEVEN_J001,27,2500,0,11.4,2.85,7ELEVEN,군고구마,60,33,23.91851852,high demand
2025-03-10,Gyeonggi,7ELEVEN_J001,31,2500,0,13.0,1.26,7ELEVEN,군고구마,33,82,23.91851852,high demand
2025-03-11,Gyeonggi,7ELEVEN_J001,31,2000,0,-4.4,1.01,7ELEVEN,군고구마,82,51,23.91851852,high demand
2025-03-12,Gyeonggi,7ELEVEN_J001,28,2000,0,11.8,0.69,7ELEVEN,군고구마,51,103,23.91851852,high demand
2025-03-13,Gyeonggi,7ELEVEN_J001,16,3000,1,5.6,3.3,7ELEVEN,군고구마,103,87,23.91851852,low demand
2025-03-14,Gyeonggi,7ELEVEN_J001,17,3000,0,9.7,4.16,7ELEVEN,군고구마,87,70,23.91851852,low demand
2025-03-15,Gyeonggi,7ELEVEN_J001,18,3000,0,11.9,0.57,7ELEVEN,군고구마,70,52,23.91851852,low demand
2025-03-16,Gyeonggi,7ELEVEN_J001,35,2500,0,15.2,1.9,7ELEVEN,군고구마,52,97,23.91851852,high demand
2025-03-17,Gyeonggi,7ELEVEN_J001,28,3000,0,4.2,3.54,7ELEVEN,군고구마,97,69,23.91851852,high demand
2025-03-18,Gyeonggi,7ELEVEN_J001,26,2500,0,8.6,3.96,7ELEVEN,군고구마,69,43,23.91851852,average
2025-03-19,Gyeonggi,7ELEVEN_J001,11,2500,0,-0.4,2.66,7ELEVEN,군고구마,43,32,23.91851852,low demand
2025-03-20,Gyeonggi,7ELEVEN_J001,18,2500,0,7.4,0.79,7ELEVEN,군고구마,32,94,23.91851852,low demand
2025-03-21,Gyeonggi,7ELEVEN_J001,12,2000,0,9.3,4.55,7ELEVEN,군고구마,94,82,23.91851852,low demand
2025-03-22,Gyeonggi,7ELEVEN_J001,11,2500,0,4.5,0.73,7ELEVEN,군고구마,82,71,23.91851852,low demand
2025-03-23,Gyeonggi,7ELEVEN_J001,10,2500,0,6.3,0.15,7ELEVEN,군고구마,71,61,23.91851852,low demand
2025-03-24,Gyeonggi,7ELEVEN_J001,28,2000,0,-7.2,4.43,7ELEVEN,군고구마,61,33,23.91851852,high demand
2025-03-25,Gyeonggi,7ELEVEN_J001,27,2000,0,5.4,4.5,7ELEVEN,군고구마,33,86,23.91851852,high demand
2025-03-26,Gyeonggi,7ELEVEN_J001,32,2000,0,20.3,1.72,7ELEVEN,군고구마,86,54,23.91851852,high demand
2025-03-27,Gyeonggi,7ELEVEN_J001,29,3000,0,0.4,3.29,7ELEVEN,군고구마,54,105,23.91851852,high demand
2025-03-28,Gyeonggi,7ELEVEN_J001,31,2500,0,7.5,4.07,7ELEVEN,군고구마,105,74,23.91851852,high demand
2025-03-29,Gyeonggi,7ELEVEN_J001,14,3000,0,15.6,3.91,7ELEVEN,군고구마,74,60,23.91851852,low demand
2025-03-30,Gyeonggi,7ELEVEN_J001,25,3000,1,5.7,3.25,7ELEVEN,군고구마,60,35,23.91851852,average
2025-03-31,Gyeonggi,7ELEVEN_J001,18,3000,0,-1.8,1.02,7ELEVEN,군고구마,35,97,23.91851852,low demand
2025-04-01,Gyeonggi,7ELEVEN_J001,35,2000,0,8.0,0.69,7ELEVEN,군고구마,97,62,23.91851852,high demand
2025-04-02,Gyeonggi,7ELEVEN_J001,37,2500,1,7.3,1.12,7ELEVEN,군고구마,62,105,23.91851852,high demand
2025-04-03,Gyeonggi,7ELEVEN_J001,26,2500,0,13.0,2.82,7ELEVEN,군고구마,105,79,23.91851852,average
2025-04-04,Gyeonggi,7ELEVEN_J001,19,2000,0,23.1,0.31,7ELEVEN,군고구마,79,60,23.91851852,low demand
2025-04-05,Gyeonggi,7ELEVEN_J001,26,2500,0,27.9,4.81,7ELEVEN,군고구마,60,34,23.91851852,average
2025-04-06,Gyeonggi,7ELEVEN_J001,35,3000,0,20.9,4.63,7ELEVEN,군고구마,34,79,23.91851852,high demand
2025-04-07,Gyeonggi,7ELEVEN_J001,24,2500,0,12.3,3.7,7ELEVEN,군고구마,79,55,23.91851852,average
2025-04-08,Gyeonggi,7ELEVEN_J001,23,3000,0,11.2,0.92,7ELEVEN,군고구마,55,32,23.91851852,average
2025-04-09,Gyeonggi,7ELEVEN_J001,34,2500,1,10.3,1.32,7ELEVEN,군고구마,32,78,23.91851852,high demand
2025-04-10,Gyeonggi,7ELEVEN_J001,10,3000,0,7.4,3.39,7ELEVEN,군고구마,78,68,23.91851852,low demand
2025-04-11,Gyeonggi,7ELEVEN_J001,13,3000,0,11.4,4.66,7ELEVEN,군고구마,68,55,23.91851852,low demand
2025-04-12,Gyeonggi,7ELEVEN_J001,32,3000,0,9.1,4.03,7ELEVEN,군고구마,55,103,23.91851852,high demand
2025-04-13,Gyeonggi,7ELEVEN_J001,15,2500,0,16.4,1.85,7ELEVEN,군고구마,103,88,23.91851852,low demand
2025-04-14,Gyeonggi,7ELEVEN_J001,23,2000,0,16.8,1.61,7ELEVEN,군고구마,88,65,23.91851852,average
2025-04-15,Gyeonggi,7ELEVEN_J001,18,3000,0,13.5,3.84,7ELEVEN,군고구마,65,47,23.91851852,low demand
2025-04-16,Gyeonggi,7ELEVEN_J001,36,2500,0,8.2,4.62,7ELEVEN,군고구마,47,91,23.91851852,high demand
2025-04-17,Gyeonggi,7ELEVEN_J001,24,3000,0,11.3,4.71,7ELEVEN,군고구마,91,67,23.91851852,average
2025-04-18,Gyeonggi,7ELEVEN_J001,38,2500,0,5.6,0.06,7ELEVEN,군고구마,67,109,23.91851852,high demand
2025-04-19,Gyeonggi,7ELEVEN_J001,10,3000,1,0.0,4.37,7ELEVEN,군고구마,109,99,23.91851852,low demand
2025-04-20,Gyeonggi,7ELEVEN_J001,21,3000,0,7.3,3.44,7ELEVEN,군고구마,99,78,23.91851852,low demand
2025-04-21,Gyeonggi,7ELEVEN_J001,29,3000,0,14.2,4.33,7ELEVEN,군고구마,78,49,23.91851852,high demand
2025-04-22,Gyeonggi,7ELEVEN_J001,20,2500,0,4.1,3.99,7ELEVEN,군고구마,49,109,23.91851852,low demand
2025-04-23,Gyeonggi,7ELEVEN_J001,22,3000,0,10.4,2.49,7ELEVEN,군고구마,109,87,23.91851852,average
2025-04-24,Gyeonggi,7ELEVEN_J001,38,2000,0,12.8,3.94,7ELEVEN,군고구마,87,49,23.91851852,high demand
2025-04-25,Gyeonggi,7ELEVEN_J001,35,2000,0,13.2,3.62,7ELEVEN,군고구마,49,94,23.91851852,high demand
2025-04-26,Gyeonggi,7ELEVEN_J001,20,2500,0,10.5,0.67,7ELEVEN,군고구마,94,74,23.91851852,low demand
2025-04-27,Gyeonggi,7ELEVEN_J001,11,2500,0,13.4,4.06,7ELEVEN,군고구마,74,63,23.91851852,low demand
2025-04-28,Gyeonggi,7ELEVEN_J001,37,2000,0,7.9,4.92,7ELEVEN,군고구마,63,106,23.91851852,high demand
2025-04-29,Gyeonggi,7ELEVEN_J001,13,2500,0,19.7,2.42,7ELEVEN,군고구마,106,93,23.91851852,low demand
2025-04-30,Gyeonggi,7ELEVEN_J001,31,2000,0,13.5,4.93,7ELEVEN,군고구마,93,62,23.91851852,high demand
2025-05-01,Gyeonggi,7ELEVEN_J001,25,3000,1,-1.1,4.47,7ELEVEN,군고구마,62,37,23.91851852,average
2025-05-02,Gyeonggi,7ELEVEN_J001,17,2500,0,3.9,3.91,7ELEVEN,군고구마,37,100,23.91851852,low demand
2025-05-03,Gyeonggi,7ELEVEN_J001,31,2500,0,-1.0,2.32,7ELEVEN,군고구마,100,69,23.91851852,high demand
2025-05-04,Gyeonggi,7ELEVEN_J001,21,2000,0,14.4,4.65,7ELEVEN,군고구마,69,48,23.91851852,low demand
2025-05-05,Gyeonggi,7ELEVEN_J001,25,3000,0,12.1,2.65,7ELEVEN,군고구마,48,103,23.91851852,average
2025-05-06,Gyeonggi,7ELEVEN_J001,20,3000,0,13.5,0.46,7ELEVEN,군고구마,103,83,23.91851852,low demand
2025-05-07,Gyeonggi,7ELEVEN_J001,26,3000,0,8.5,2.95,7ELEVEN,군고구마,83,57,23.91851852,average
2025-05-08,Gyeonggi,7ELEVEN_J001,15,2500,0,10.6,0.04,7ELEVEN,군고구마,57,42,23.91851852,low demand
2025-05-09,Gyeonggi,7ELEVEN_J001,15,3000,0,8.0,0.79,7ELEVEN,군고구마,42,107,23.91851852,low demand
2025-05-10,Gyeonggi,7ELEVEN_J001,31,3000,0,6.2,2.95,7ELEVEN,군고구마,107,76,23.91851852,high demand
2025-05-11,Gyeonggi,7ELEVEN_J001,15,2500,0,25.0,1.05,7ELEVEN,군고구마,76,61,23.91851852,low demand
2025-05-12,Gyeonggi,7ELEVEN_J001,35,2500,0,15.2,4.33,7ELEVEN,군고구마,61,106,23.91851852,high demand
2025-05-13,Gyeonggi,7ELEVEN_J001,37,2500,0,20.6,4.31,7ELEVEN,군고구마,106,69,23.91851852,high demand
2025-05-14,Gyeonggi,7ELEVEN_J001,32,3000,0,11.8,2.64,7ELEVEN,군고구마,69,37,23.91851852,high demand
2025-05-15,Gyeonggi,7ELEVEN_J001,17,3000,0,12.2,0.87,7ELEVEN,군고구마,37,100,23.91851852,low demand
2025-05-16,Gyeonggi,7ELEVEN_J001,33,3000,0,6.7,4.89,7ELEVEN,군고구마,100,67,23.91851852,high demand
2025-05-17,Gyeonggi,7ELEVEN_J001,24,2000,0,4.7,2.28,7ELEVEN,군고구마,67,43,23.91851852,average
2025-05-18,Gyeonggi,7ELEVEN_J001,33,3000,0,-1.9,4.08,7ELEVEN,군고구마,43,90,23.91851852,high demand
2025-05-19,Gyeonggi,7ELEVEN_J001,13,3000,0,9.0,3.3,7ELEVEN,군고구마,90,77,23.91851852,low demand
2025-05-20,Gyeonggi,7ELEVEN_J001,27,3000,0,26.2,1.98,7ELEVEN,군고구마,77,50,23.91851852,high demand
2025-05-21,Gyeonggi,7ELEVEN_J001,26,3000,0,19.4,4.76,7ELEVEN,군고구마,50,104,23.91851852,average
2025-05-22,Gyeonggi,7ELEVEN_J001,34,2500,0,19.3,3.45,7ELEVEN,군고구마,104,70,23.91851852,high demand
2025-05-23,Gyeonggi,7ELEVEN_J001,26,2000,0,23.2,3.58,7ELEVEN,군고구마,70,44,23.91851852,average
2025-05-24,Gyeonggi,7ELEVEN_J001,13,3000,0,32.8,2.76,7ELEVEN,군고구마,44,31,23.91851852,low demand
2025-05-25,Gyeonggi,7ELEVEN_J001,23,2500,0,9.0,0.98,7ELEVEN,군고구마,31,88,23.91851852,average
2025-05-26,Gyeonggi,7ELEVEN_J001,21,2500,0,9.1,2.08,7ELEVEN,군고구마,88,67,23.91851852,low demand
2025-05-27,Gyeonggi,7ELEVEN_J001,31,2000,0,15.1,3.6,7ELEVEN,군고구마,67,36,23.91851852,high demand
2025-05-28,Gyeonggi,7ELEVEN_J001,25,3000,0,16.3,4.18,7ELEVEN,군고구마,36,91,23.91851852,average
2025-05-29,Gyeonggi,7ELEVEN_J001,24,3000,0,-7.6,3.63,7ELEVEN,군고구마,91,67,23.91851852,average
2025-05-30,Gyeonggi,7ELEVEN_J001,19,2000,0,20.5,1.46,7ELEVEN,군고구마,67,48,23.91851852,low demand
2025-05-31,Gyeonggi,7ELEVEN_J001,18,2500,0,1.7,2.49,7ELEVEN,군고구마,48,110,23.91851852,low demand
2025-06-01,Gyeonggi,7ELEVEN_J001,18,2000,0,-9.6,1.37,7ELEVEN,군고구마,110,92,23.91851852,low demand
2025-06-02,Gyeonggi,7ELEVEN_J001,27,3000,0,9.7,1.11,7ELEVEN,군고구마,92,65,23.91851852,high demand
2025-06-03,Gyeonggi,7ELEVEN_J001,22,2500,0,10.0,2.99,7ELEVEN,군고구마,65,43,23.91851852,average
2025-06-04,Gyeonggi,7ELEVEN_J001,31,2500,0,12.1,2.89,7ELEVEN,군고구마,43,92,23.91851852,high demand
2025-06-05,Gyeonggi,7ELEVEN_J001,35,2500,0,12.1,3.49,7ELEVEN,군고구마,92,57,23.91851852,high demand
2025-06-06,Gyeonggi,7ELEVEN_J001,28,2000,0,20.4,2.81,7ELEVEN,군고구마,57,109,23.91851852,high demand
2025-06-07,Gyeonggi,7ELEVEN_J001,20,2500,0,6.0,4.06,7ELEVEN,군고구마,109,89,23.91851852,low demand
2025-06-08,Gyeonggi,7ELEVEN_J001,25,2500,0,17.7,1.08,7ELEVEN,군고구마,89,64,23.91851852,average
2025-06-09,Gyeonggi,7ELEVEN_J001,22,3000,0,3.1,4.84,7ELEVEN,군고구마,64,42,23.91851852,average
2025-06-10,Gyeonggi,7ELEVEN_J001,39,2000,0,8.1,4.11,7ELEVEN,군고구마,42,83,23.91851852,high demand
2025-06-11,Gyeonggi,7ELEVEN_J001,26,2500,0,7.8,0.54,7ELEVEN,군고구마,83,57,23.91851852,average
2025-06-12,Gyeonggi,7ELEVEN_J001,30,2500,0,10.2,1.74,7ELEVEN,군고구마,57,107,23.91851852,high demand
2025-06-13,Gyeonggi,7ELEVEN_J001,14,3000,0,13.9,2.1,7ELEVEN,군고구마,107,93,23.91851852,low demand
2025-06-14,Gyeonggi,7ELEVEN_J001,36,2000,0,16.4,4.24,7ELEVEN,군고구마,93,57,23.91851852,high demand
2025-06-15,Gyeonggi,7ELEVEN_J001,27,2000,0,14.3,4.93,7ELEVEN,군고구마,57,110,23.91851852,high demand
2025-06-16,Gyeonggi,7ELEVEN_J001,31,2000,1,10.4,4.79,7ELEVEN,군고구마,110,79,23.91851852,high demand
2025-06-17,Gyeonggi,7ELEVEN_J001,38,2000,0,14.1,3.19,7ELEVEN,군고구마,79,41,23.91851852,high demand
2025-06-18,Gyeonggi,7ELEVEN_J001,35,3000,0,-0.4,1.06,7ELEVEN,군고구마,41,86,23.91851852,high demand
2025-06-19,Gyeonggi,7ELEVEN_J001,11,2500,0,4.6,0.4,7ELEVEN,군고구마,86,75,23.91851852,low demand
2025-06-20,Gyeonggi,7ELEVEN_J001,25,2000,0,7.4,2.87,7ELEVEN,군고구마,75,50,23.91851852,average
