날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2024-10-16,Gyeonggi,EMART24_B004,12,1900,0,1.5,1.25,EMART24,커피RTD,87,75,23.41851852,low demand
2024-10-17,Gyeonggi,EMART24_B004,13,1900,0,-2.0,0.94,EMART24,커피RTD,75,62,23.41851852,low demand
2024-10-18,Gyeonggi,EMART24_B004,11,1900,0,-1.3,0.21,EMART24,커피RTD,62,51,23.41851852,low demand
2024-10-19,Gyeonggi,EMART24_B004,21,1900,0,-2.5,2.63,EMART24,커피RTD,51,110,23.41851852,low demand
2024-10-20,Gyeonggi,EMART24_B004,15,1900,0,-4.1,2.61,EMART24,커피RTD,110,95,23.41851852,low demand
2024-10-21,Gyeonggi,EMART24_B004,12,1900,0,-5.3,0.48,EMART24,커피RTD,95,83,23.41851852,low demand
2024-10-22,Gyeonggi,EMART24_B004,19,1900,0,0.8,0.6,EMART24,커피RTD,83,64,23.41851852,low demand
2024-10-23,Gyeonggi,EMART24_B004,13,1900,0,-2.4,2.79,EMART24,커피RTD,64,51,23.41851852,low demand
2024-10-24,Gyeonggi,EMART24_B004,13,1900,0,-1.3,0.57,EMART24,커피RTD,51,38,23.41851852,low demand
2024-10-25,Gyeonggi,EMART24_B004,20,1900,0,-4.1,1.64,EMART24,커피RTD,38,98,23.41851852,low demand
2024-10-26,Gyeonggi,EMART24_B004,16,1900,0,-2.3,1.63,EMART24,커피RTD,98,82,23.41851852,low demand
2024-10-27,Gyeonggi,EMART24_B004,17,1900,0,-2.6,0.71,EMART24,커피RTD,82,65,23.41851852,low demand
2024-10-28,Gyeonggi,EMART24_B004,13,1900,0,-5.2,1.56,EMART24,커피RTD,65,52,23.41851852,low demand
2024-10-29,Gyeonggi,EMART24_B004,18,1900,0,-5.6,0.15,EMART24,커피RTD,52,34,23.41851852,low demand
2024-10-30,Gyeonggi,EMART24_B004,19,1900,0,1.2,0.4,EMART24,커피RTD,34,95,23.41851852,low demand
2024-10-31,Gyeonggi,EMART24_B004,13,1900,0,-1.2,2.05,EMART24,커피RTD,95,82,23.41851852,low demand
2024-11-01,Gyeonggi,EMART24_B004,18,1900,0,-0.8,0.53,EMART24,커피RTD,82,64,23.41851852,low demand
2024-11-02,Gyeonggi,EMART24_B004,8,1900,0,-3.3,0.41,EMART24,커피RTD,64,56,23.41851852,low demand
2024-11-03,Gyeonggi,EMART24_B004,19,1900,0,-0.1,1.8,EMART24,커피RTD,56,37,23.41851852,low demand
2024-11-04,Gyeonggi,EMART24_B004,20,1900,0,-0.7,0.65,EMART24,커피RTD,37,97,23.41851852,low demand
2024-11-05,Gyeonggi,EMART24_B004,13,1900,0,0.8,0.46,EMART24,커피RTD,97,84,23.41851852,low demand
2024-11-06,Gyeonggi,EMART24_B004,19,1900,0,-0.4,1.38,EMART24,커피RTD,84,65,23.41851852,low demand
2024-11-07,Gyeonggi,EMART24_B004,8,1900,0,-1.4,0.86,EMART24,커피RTD,65,57,23.41851852,low demand
2024-11-08,Gyeonggi,EMART24_B004,18,1900,0,1.9,0.25,EMART24,커피RTD,57,39,23.41851852,low demand
2024-11-09,Gyeonggi,EMART24_B004,28,1700,1,4.2,1.46,EMART24,커피RTD,39,91,23.41851852,high demand
2024-11-10,Gyeonggi,EMART24_B004,13,1900,0,2.1,1.33,EMART24,커피RTD,91,78,23.41851852,low demand
2024-11-11,Gyeonggi,EMART24_B004,12,1900,0,-0.4,0.0,EMART24,커피RTD,78,66,23.41851852,low demand
2024-11-12,Gyeonggi,EMART24_B004,23,1900,0,-4.1,1.8,EMART24,커피RTD,66,43,23.41851852,average
2024-11-13,Gyeonggi,EMART24_B004,15,1900,0,3.3,1.2,EMART24,커피RTD,43,108,23.41851852,low demand
2024-11-14,Gyeonggi,EMART24_B004,18,1800,1,-1.4,0.0,EMART24,커피RTD,108,90,23.41851852,low demand
2024-11-15,Gyeonggi,EMART24_B004,15,1900,0,-0.2,0.3,EMART24,커피RTD,90,75,23.41851852,low demand
2024-11-16,Gyeonggi,EMART24_B004,22,1900,0,-0.9,2.85,EMART24,커피RTD,75,53,23.41851852,average
2024-11-17,Gyeonggi,EMART24_B004,23,1900,0,0.5,1.23,EMART24,커피RTD,53,110,23.41851852,average
2024-11-18,Gyeonggi,EMART24_B004,32,1800,1,0.9,0.07,EMART24,커피RTD,110,78,23.41851852,high demand
2024-11-19,Gyeonggi,EMART24_B004,21,1900,0,-1.6,1.0,EMART24,커피RTD,78,57,23.41851852,low demand
2024-11-20,Gyeonggi,EMART24_B004,20,1900,0,4.7,2.05,EMART24,커피RTD,57,37,23.41851852,low demand
2024-11-21,Gyeonggi,EMART24_B004,16,1900,0,4.1,0.0,EMART24,커피RTD,37,101,23.41851852,low demand
2024-11-22,Gyeonggi,EMART24_B004,9,1900,0,-4.5,1.09,EMART24,커피RTD,101,92,23.41851852,low demand
2024-11-23,Gyeonggi,EMART24_B004,19,1900,0,4.9,1.56,EMART24,커피RTD,92,73,23.41851852,low demand
2024-11-24,Gyeonggi,EMART24_B004,10,1900,0,-0.3,0.0,EMART24,커피RTD,73,63,23.41851852,low demand
2024-11-25,Gyeonggi,EMART24_B004,23,1900,0,0.0,0.37,EMART24,커피RTD,63,40,23.41851852,average
2024-11-26,Gyeonggi,EMART24_B004,15,1900,0,-2.5,2.05,EMART24,커피RTD,40,105,23.41851852,low demand
2024-11-27,Gyeonggi,EMART24_B004,14,1900,0,3.6,1.11,EMART24,커피RTD,105,91,23.41851852,low demand
2024-11-28,Gyeonggi,EMART24_B004,12,1900,0,3.0,0.72,EMART24,커피RTD,91,79,23.41851852,low demand
2024-11-29,Gyeonggi,EMART24_B004,12,1900,0,2.7,0.87,EMART24,커피RTD,79,67,23.41851852,low demand
2024-11-30,Gyeonggi,EMART24_B004,18,1900,0,5.1,0.98,EMART24,커피RTD,67,49,23.41851852,low demand
2024-12-01,Gyeonggi,EMART24_B004,16,1900,0,7.4,2.18,EMART24,커피RTD,49,33,23.41851852,low demand
2024-12-02,Gyeonggi,EMART24_B004,8,1900,0,0.9,0.0,EMART24,커피RTD,33,105,23.41851852,low demand
2024-12-03,Gyeonggi,EMART24_B004,20,1900,0,2.3,0.19,EMART24,커피RTD,105,85,23.41851852,low demand
2024-12-04,Gyeonggi,EMART24_B004,23,1900,0,2.1,1.86,EMART24,커피RTD,85,62,23.41851852,average
2024-12-05,Gyeonggi,EMART24_B004,17,1900,0,4.2,0.32,EMART24,커피RTD,62,45,23.41851852,low demand
2024-12-06,Gyeonggi,EMART24_B004,14,1900,0,4.2,1.56,EMART24,커피RTD,45,31,23.41851852,low demand
2024-12-07,Gyeonggi,EMART24_B004,21,1900,0,4.7,1.47,EMART24,커피RTD,31,90,23.41851852,low demand
2024-12-08,Gyeonggi,EMART24_B004,15,1900,0,3.3,2.19,EMART24,커피RTD,90,75,23.41851852,low demand
2024-12-09,Gyeonggi,EMART24_B004,25,1900,0,5.6,1.34,EMART24,커피RTD,75,50,23.41851852,average
2024-12-10,Gyeonggi,EMART24_B004,29,1600,1,4.0,0.0,EMART24,커피RTD,50,101,23.41851852,high demand
2024-12-11,Gyeonggi,EMART24_B004,16,1900,0,6.4,2.01,EMART24,커피RTD,101,85,23.41851852,low demand
2024-12-12,Gyeonggi,EMART24_B004,15,1900,0,6.1,0.0,EMART24,커피RTD,85,70,23.41851852,low demand
2024-12-13,Gyeonggi,EMART24_B004,24,1800,1,6.8,2.08,EMART24,커피RTD,70,46,23.41851852,average
2024-12-14,Gyeonggi,EMART24_B004,13,1900,0,6.9,1.47,EMART24,커피RTD,46,33,23.41851852,low demand
2024-12-15,Gyeonggi,EMART24_B004,12,1900,0,4.6,1.75,EMART24,커피RTD,33,101,23.41851852,low demand
2024-12-16,Gyeonggi,EMART24_B004,16,1900,0,6.2,0.45,EMART24,커피RTD,101,85,23.41851852,low demand
2024-12-17,Gyeonggi,EMART24_B004,17,1900,0,7.7,0.93,EMART24,커피RTD,85,68,23.41851852,low demand
2024-12-18,Gyeonggi,EMART24_B004,24,1900,0,7.9,1.37,EMART24,커피RTD,68,44,23.41851852,average
2024-12-19,Gyeonggi,EMART24_B004,34,1900,0,10.3,0.86,EMART24,커피RTD,44,90,23.41851852,high demand
2024-12-20,Gyeonggi,EMART24_B004,19,1800,1,7.3,0.85,EMART24,커피RTD,90,71,23.41851852,low demand
2024-12-21,Gyeonggi,EMART24_B004,16,1900,0,8.0,1.24,EMART24,커피RTD,71,55,23.41851852,low demand
2024-12-22,Gyeonggi,EMART24_B004,11,1900,0,8.5,0.0,EMART24,커피RTD,55,44,23.41851852,low demand
2024-12-23,Gyeonggi,EMART24_B004,13,1900,0,11.0,0.76,EMART24,커피RTD,44,31,23.41851852,low demand
2024-12-24,Gyeonggi,EMART24_B004,15,1900,0,6.2,1.03,EMART24,커피RTD,31,96,23.41851852,low demand
2024-12-25,Gyeonggi,EMART24_B004,16,1900,0,10.0,1.89,EMART24,커피RTD,96,80,23.41851852,low demand
2024-12-26,Gyeonggi,EMART24_B004,29,1600,1,5.7,1.38,EMART24,커피RTD,80,51,23.41851852,high demand
2024-12-27,Gyeonggi,EMART24_B004,25,1600,1,10.4,1.07,EMART24,커피RTD,51,106,23.41851852,average
2024-12-28,Gyeonggi,EMART24_B004,27,1900,0,11.8,2.23,EMART24,커피RTD,106,79,23.41851852,high demand
2024-12-29,Gyeonggi,EMART24_B004,24,1900,0,9.2,1.29,EMART24,커피RTD,79,55,23.41851852,average
2024-12-30,Gyeonggi,EMART24_B004,31,1900,0,13.6,0.01,EMART24,커피RTD,55,104,23.41851852,high demand
2024-12-31,Gyeonggi,EMART24_B004,32,1700,1,12.4,0.83,EMART24,커피RTD,104,72,23.41851852,high demand
2025-01-01,Gyeonggi,EMART24_B004,25,1900,0,9.2,0.0,EMART24,커피RTD,72,47,23.41851852,average
2025-01-02,Gyeonggi,EMART24_B004,20,1900,0,11.0,1.12,EMART24,커피RTD,47,107,23.41851852,low demand
2025-01-03,Gyeonggi,EMART24_B004,18,1900,0,9.3,0.76,EMART24,커피RTD,107,89,23.41851852,low demand
2025-01-04,Gyeonggi,EMART24_B004,21,1700,1,12.7,2.38,EMART24,커피RTD,89,68,23.41851852,low demand
2025-01-05,Gyeonggi,EMART24_B004,23,1900,0,10.2,0.97,EMART24,커피RTD,68,45,23.41851852,average
2025-01-06,Gyeonggi,EMART24_B004,23,1900,0,11.7,2.82,EMART24,커피RTD,45,102,23.41851852,average
2025-01-07,Gyeonggi,EMART24_B004,26,1600,1,9.3,1.16,EMART24,커피RTD,102,76,23.41851852,high demand
2025-01-08,Gyeonggi,EMART24_B004,28,1900,0,13.0,0.03,EMART24,커피RTD,76,48,23.41851852,high demand
2025-01-09,Gyeonggi,EMART24_B004,34,1900,0,14.3,0.22,EMART24,커피RTD,48,94,23.41851852,high demand
2025-01-10,Gyeonggi,EMART24_B004,37,1700,1,13.6,2.44,EMART24,커피RTD,94,57,23.41851852,high demand
2025-01-11,Gyeonggi,EMART24_B004,18,1900,0,11.8,0.15,EMART24,커피RTD,57,39,23.41851852,low demand
2025-01-12,Gyeonggi,EMART24_B004,21,1900,0,14.3,2.23,EMART24,커피RTD,39,98,23.41851852,low demand
2025-01-13,Gyeonggi,EMART24_B004,24,1900,0,16.3,0.51,EMART24,커피RTD,98,74,23.41851852,average
2025-01-14,Gyeonggi,EMART24_B004,16,1900,0,10.4,0.16,EMART24,커피RTD,74,58,23.41851852,low demand
2025-01-15,Gyeonggi,EMART24_B004,16,1900,0,13.9,0.47,EMART24,커피RTD,58,42,23.41851852,low demand
2025-01-16,Gyeonggi,EMART24_B004,20,1900,0,13.1,0.69,EMART24,커피RTD,42,102,23.41851852,low demand
2025-01-17,Gyeonggi,EMART24_B004,14,1900,0,12.4,0.0,EMART24,커피RTD,102,88,23.41851852,low demand
2025-01-18,Gyeonggi,EMART24_B004,10,1900,0,12.5,1.22,EMART24,커피RTD,88,78,23.41851852,low demand
2025-01-19,Gyeonggi,EMART24_B004,28,1900,0,16.1,1.06,EMART24,커피RTD,78,50,23.41851852,high demand
2025-01-20,Gyeonggi,EMART24_B004,22,1900,0,17.3,1.48,EMART24,커피RTD,50,108,23.41851852,average
2025-01-21,Gyeonggi,EMART24_B004,28,1900,0,12.4,2.4,EMART24,커피RTD,108,80,23.41851852,high demand
2025-01-22,Gyeonggi,EMART24_B004,30,1800,1,16.4,0.68,EMART24,커피RTD,80,50,23.41851852,high demand
2025-01-23,Gyeonggi,EMART24_B004,19,1900,0,10.1,0.63,EMART24,커피RTD,50,31,23.41851852,low demand
2025-01-24,Gyeonggi,EMART24_B004,22,1900,0,14.8,1.88,EMART24,커피RTD,31,89,23.41851852,average
2025-01-25,Gyeonggi,EMART24_B004,22,1900,0,14.8,0.96,EMART24,커피RTD,89,67,23.41851852,average
2025-01-26,Gyeonggi,EMART24_B004,25,1900,0,17.0,0.76,EMART24,커피RTD,67,42,23.41851852,average
2025-01-27,Gyeonggi,EMART24_B004,43,1800,1,17.0,1.08,EMART24,커피RTD,42,79,23.41851852,high demand
2025-01-28,Gyeonggi,EMART24_B004,34,1600,1,15.4,0.63,EMART24,커피RTD,79,45,23.41851852,high demand
2025-01-29,Gyeonggi,EMART24_B004,18,1900,0,17.2,1.91,EMART24,커피RTD,45,107,23.41851852,low demand
2025-01-30,Gyeonggi,EMART24_B004,33,1600,1,19.3,0.33,EMART24,커피RTD,107,74,23.41851852,high demand
2025-01-31,Gyeonggi,EMART24_B004,33,1900,0,14.6,0.57,EMART24,커피RTD,74,41,23.41851852,high demand
2025-02-01,Gyeonggi,EMART24_B004,25,1900,0,18.7,1.15,EMART24,커피RTD,41,96,23.41851852,average
2025-02-02,Gyeonggi,EMART24_B004,29,1900,0,15.8,0.0,EMART24,커피RTD,96,67,23.41851852,high demand
2025-02-03,Gyeonggi,EMART24_B004,22,1900,0,17.9,1.92,EMART24,커피RTD,67,45,23.41851852,average
2025-02-04,Gyeonggi,EMART24_B004,23,1900,0,22.0,1.31,EMART24,커피RTD,45,102,23.41851852,average
2025-02-05,Gyeonggi,EMART24_B004,28,1900,0,19.1,0.0,EMART24,커피RTD,102,74,23.41851852,high demand
2025-02-06,Gyeonggi,EMART24_B004,24,1900,0,20.9,1.11,EMART24,커피RTD,74,50,23.41851852,average
2025-02-07,Gyeonggi,EMART24_B004,20,1900,0,15.0,1.54,EMART24,커피RTD,50,110,23.41851852,low demand
2025-02-08,Gyeonggi,EMART24_B004,36,1900,0,21.2,1.36,EMART24,커피RTD,110,74,23.41851852,high demand
2025-02-09,Gyeonggi,EMART24_B004,44,1900,0,20.8,0.0,EMART24,커피RTD,74,110,23.41851852,high demand
2025-02-10,Gyeonggi,EMART24_B004,34,1900,0,18.5,0.53,EMART24,커피RTD,110,76,23.41851852,high demand
2025-02-11,Gyeonggi,EMART24_B004,31,1900,0,18.4,0.7,EMART24,커피RTD,76,45,23.41851852,high demand
2025-02-12,Gyeonggi,EMART24_B004,24,1900,0,22.2,0.51,EMART24,커피RTD,45,101,23.41851852,average
2025-02-13,Gyeonggi,EMART24_B004,36,1900,0,17.4,2.3,EMART24,커피RTD,101,65,23.41851852,high demand
2025-02-14,Gyeonggi,EMART24_B004,35,1900,0,23.2,0.99,EMART24,커피RTD,65,110,23.41851852,high demand
2025-02-15,Gyeonggi,EMART24_B004,30,1900,0,17.7,0.38,EMART24,커피RTD,110,80,23.41851852,high demand
2025-02-16,Gyeonggi,EMART24_B004,34,1900,0,17.8,0.77,EMART24,커피RTD,80,46,23.41851852,high demand
2025-02-17,Gyeonggi,EMART24_B004,37,1900,0,20.5,0.75,EMART24,커피RTD,46,89,23.41851852,high demand
2025-02-18,Gyeonggi,EMART24_B004,23,1900,0,18.7,1.55,EMART24,커피RTD,89,66,23.41851852,average
2025-02-19,Gyeonggi,EMART24_B004,35,1600,1,21.0,2.12,EMART24,커피RTD,66,31,23.41851852,high demand
2025-02-20,Gyeonggi,EMART24_B004,22,1900,0,18.7,0.26,EMART24,커피RTD,31,89,23.41851852,average
2025-02-21,Gyeonggi,EMART24_B004,26,1900,0,24.7,0.0,EMART24,커피RTD,89,63,23.41851852,high demand
2025-02-22,Gyeonggi,EMART24_B004,29,1700,1,21.2,0.0,EMART24,커피RTD,63,34,23.41851852,high demand
2025-02-23,Gyeonggi,EMART24_B004,36,1800,1,21.1,1.72,EMART24,커피RTD,34,78,23.41851852,high demand
2025-02-24,Gyeonggi,EMART24_B004,23,1900,0,22.2,1.88,EMART24,커피RTD,78,55,23.41851852,average
2025-02-25,Gyeonggi,EMART24_B004,19,1900,0,16.5,0.34,EMART24,커피RTD,55,36,23.41851852,low demand
2025-02-26,Gyeonggi,EMART24_B004,25,1900,0,21.7,0.14,EMART24,커피RTD,36,91,23.41851852,average
2025-02-27,Gyeonggi,EMART24_B004,30,1900,0,21.2,1.24,EMART24,커피RTD,91,61,23.41851852,high demand
2025-02-28,Gyeonggi,EMART24_B004,29,1900,0,21.6,0.35,EMART24,커피RTD,61,32,23.41851852,high demand
2025-03-01,Gyeonggi,EMART24_B004,40,1900,0,21.1,0.07,EMART24,커피RTD,32,72,23.41851852,high demand
2025-03-02,Gyeonggi,EMART24_B004,26,1900,0,20.9,1.97,EMART24,커피RTD,72,46,23.41851852,high demand
2025-03-03,Gyeonggi,EMART24_B004,38,1900,0,20.7,0.49,EMART24,커피RTD,46,88,23.41851852,high demand
2025-03-04,Gyeonggi,EMART24_B004,34,1600,1,22.0,0.81,EMART24,커피RTD,88,54,23.41851852,high demand
2025-03-05,Gyeonggi,EMART24_B004,12,1900,0,24.0,1.09,EMART24,커피RTD,54,42,23.41851852,low demand
2025-03-06,Gyeonggi,EMART24_B004,22,1900,0,20.4,0.87,EMART24,커피RTD,42,100,23.41851852,average
2025-03-07,Gyeonggi,EMART24_B004,16,1900,0,23.2,0.94,EMART24,커피RTD,100,84,23.41851852,low demand
2025-03-08,Gyeonggi,EMART24_B004,24,1900,0,23.5,0.3,EMART24,커피RTD,84,60,23.41851852,average
2025-03-09,Gyeonggi,EMART24_B004,40,1900,0,22.4,0.0,EMART24,커피RTD,60,100,23.41851852,high demand
2025-03-10,Gyeonggi,EMART24_B004,30,1900,0,21.8,1.08,EMART24,커피RTD,100,70,23.41851852,high demand
2025-03-11,Gyeonggi,EMART24_B004,25,1900,0,21.1,0.13,EMART24,커피RTD,70,45,23.41851852,average
2025-03-12,Gyeonggi,EMART24_B004,11,1900,0,26.1,0.31,EMART24,커피RTD,45,34,23.41851852,low demand
2025-03-13,Gyeonggi,EMART24_B004,27,1900,0,23.4,0.46,EMART24,커피RTD,34,87,23.41851852,high demand
2025-03-14,Gyeonggi,EMART24_B004,18,1900,0,19.9,1.38,EMART24,커피RTD,87,69,23.41851852,low demand
2025-03-15,Gyeonggi,EMART24_B004,28,1900,0,22.5,0.94,EMART24,커피RTD,69,41,23.41851852,high demand
2025-03-16,Gyeonggi,EMART24_B004,28,1900,0,27.6,0.61,EMART24,커피RTD,41,93,23.41851852,high demand
2025-03-17,Gyeonggi,EMART24_B004,25,1900,0,24.3,2.46,EMART24,커피RTD,93,68,23.41851852,average
2025-03-18,Gyeonggi,EMART24_B004,27,1900,0,21.2,1.07,EMART24,커피RTD,68,41,23.41851852,high demand
2025-03-19,Gyeonggi,EMART24_B004,19,1900,0,24.4,1.59,EMART24,커피RTD,41,102,23.41851852,low demand
2025-03-20,Gyeonggi,EMART24_B004,30,1900,0,22.9,0.97,EMART24,커피RTD,102,72,23.41851852,high demand
2025-03-21,Gyeonggi,EMART24_B004,18,1900,0,25.5,0.75,EMART24,커피RTD,72,54,23.41851852,low demand
2025-03-22,Gyeonggi,EMART24_B004,20,1900,0,25.6,1.65,EMART24,커피RTD,54,34,23.41851852,low demand
2025-03-23,Gyeonggi,EMART24_B004,29,1900,0,24.6,1.18,EMART24,커피RTD,34,85,23.41851852,high demand
2025-03-24,Gyeonggi,EMART24_B004,31,1900,0,21.3,0.84,EMART24,커피RTD,85,54,23.41851852,high demand
2025-03-25,Gyeonggi,EMART24_B004,9,1900,0,23.4,0.61,EMART24,커피RTD,54,45,23.41851852,low demand
2025-03-26,Gyeonggi,EMART24_B004,38,1900,0,23.2,1.76,EMART24,커피RTD,45,87,23.41851852,high demand
2025-03-27,Gyeonggi,EMART24_B004,27,1900,0,21.6,1.38,EMART24,커피RTD,87,60,23.41851852,high demand
2025-03-28,Gyeonggi,EMART24_B004,26,1900,0,24.7,0.0,EMART24,커피RTD,60,34,23.41851852,high demand
2025-03-29,Gyeonggi,EMART24_B004,26,1900,0,28.1,0.76,EMART24,커피RTD,34,88,23.41851852,high demand
2025-03-30,Gyeonggi,EMART24_B004,32,1900,0,23.0,0.42,EMART24,커피RTD,88,56,23.41851852,high demand
2025-03-31,Gyeonggi,EMART24_B004,32,1900,0,22.4,0.12,EMART24,커피RTD,56,104,23.41851852,high demand
2025-04-01,Gyeonggi,EMART24_B004,18,1900,0,24.4,1.9,EMART24,커피RTD,104,86,23.41851852,low demand
2025-04-02,Gyeonggi,EMART24_B004,27,1900,0,25.3,2.31,EMART24,커피RTD,86,59,23.41851852,high demand
2025-04-03,Gyeonggi,EMART24_B004,45,1900,0,22.9,0.81,EMART24,커피RTD,59,94,23.41851852,high demand
2025-04-04,Gyeonggi,EMART24_B004,25,1900,0,21.7,1.71,EMART24,커피RTD,94,69,23.41851852,average
2025-04-05,Gyeonggi,EMART24_B004,5,1900,0,24.3,1.7,EMART24,커피RTD,69,64,23.41851852,low demand
2025-04-06,Gyeonggi,EMART24_B004,31,1900,0,23.7,1.57,EMART24,커피RTD,64,33,23.41851852,high demand
2025-04-07,Gyeonggi,EMART24_B004,42,1700,1,24.4,2.3,EMART24,커피RTD,33,71,23.41851852,high demand
2025-04-08,Gyeonggi,EMART24_B004,30,1900,0,25.9,1.53,EMART24,커피RTD,71,41,23.41851852,high demand
2025-04-09,Gyeonggi,EMART24_B004,32,1900,0,24.1,0.42,EMART24,커피RTD,41,89,23.41851852,high demand
2025-04-10,Gyeonggi,EMART24_B004,24,1900,0,24.9,0.73,EMART24,커피RTD,89,65,23.41851852,average
2025-04-11,Gyeonggi,EMART24_B004,27,1600,1,23.1,0.42,EMART24,커피RTD,65,38,23.41851852,high demand
2025-04-12,Gyeonggi,EMART24_B004,53,1600,1,22.4,2.08,EMART24,커피RTD,38,65,23.41851852,high demand
2025-04-13,Gyeonggi,EMART24_B004,10,1900,0,20.4,1.5,EMART24,커피RTD,65,55,23.41851852,low demand
2025-04-14,Gyeonggi,EMART24_B004,15,1900,0,22.1,0.78,EMART24,커피RTD,55,40,23.41851852,low demand
2025-04-15,Gyeonggi,EMART24_B004,18,1900,0,24.0,1.36,EMART24,커피RTD,40,102,23.41851852,low demand
2025-04-16,Gyeonggi,EMART24_B004,17,1900,0,22.9,1.71,EMART24,커피RTD,102,85,23.41851852,low demand
2025-04-17,Gyeonggi,EMART24_B004,26,1900,0,25.1,2.55,EMART24,커피RTD,85,59,23.41851852,high demand
2025-04-18,Gyeonggi,EMART24_B004,45,1600,1,24.1,1.06,EMART24,커피RTD,59,94,23.41851852,high demand
2025-04-19,Gyeonggi,EMART24_B004,44,1900,0,19.8,1.27,EMART24,커피RTD,94,50,23.41851852,high demand
2025-04-20,Gyeonggi,EMART24_B004,39,1800,1,23.1,0.43,EMART24,커피RTD,50,91,23.41851852,high demand
2025-04-21,Gyeonggi,EMART24_B004,27,1900,0,23.4,0.65,EMART24,커피RTD,91,64,23.41851852,high demand
2025-04-22,Gyeonggi,EMART24_B004,21,1900,0,21.8,0.7,EMART24,커피RTD,64,43,23.41851852,low demand
2025-04-23,Gyeonggi,EMART24_B004,21,1900,0,21.5,0.65,EMART24,커피RTD,43,102,23.41851852,low demand
2025-04-24,Gyeonggi,EMART24_B004,26,1900,0,22.7,1.59,EMART24,커피RTD,102,76,23.41851852,high demand
2025-04-25,Gyeonggi,EMART24_B004,33,1700,1,23.3,1.34,EMART24,커피RTD,76,43,23.41851852,high demand
2025-04-26,Gyeonggi,EMART24_B004,43,1900,0,21.5,1.63,EMART24,커피RTD,43,80,23.41851852,high demand
2025-04-27,Gyeonggi,EMART24_B004,23,1900,0,21.0,0.0,EMART24,커피RTD,80,57,23.41851852,average
2025-04-28,Gyeonggi,EMART24_B004,32,1900,0,24.9,0.0,EMART24,커피RTD,57,105,23.41851852,high demand
2025-04-29,Gyeonggi,EMART24_B004,25,1900,0,19.8,0.37,EMART24,커피RTD,105,80,23.41851852,average
2025-04-30,Gyeonggi,EMART24_B004,30,1900,0,23.0,0.32,EMART24,커피RTD,80,50,23.41851852,high demand
2025-05-01,Gyeonggi,EMART24_B004,34,1900,0,23.2,1.92,EMART24,커피RTD,50,96,23.41851852,high demand
2025-05-02,Gyeonggi,EMART24_B004,29,1900,0,19.5,0.96,EMART24,커피RTD,96,67,23.41851852,high demand
2025-05-03,Gyeonggi,EMART24_B004,46,1600,1,21.8,0.73,EMART24,커피RTD,67,101,23.41851852,high demand
2025-05-04,Gyeonggi,EMART24_B004,26,1900,0,23.6,1.64,EMART24,커피RTD,101,75,23.41851852,high demand
2025-05-05,Gyeonggi,EMART24_B004,31,1900,0,19.0,1.94,EMART24,커피RTD,75,44,23.41851852,high demand
2025-05-06,Gyeonggi,EMART24_B004,22,1900,0,23.2,0.22,EMART24,커피RTD,44,102,23.41851852,average
2025-05-07,Gyeonggi,EMART24_B004,41,1900,0,17.7,0.09,EMART24,커피RTD,102,61,23.41851852,high demand
2025-05-08,Gyeonggi,EMART24_B004,31,1900,0,19.0,0.0,EMART24,커피RTD,61,110,23.41851852,high demand
2025-05-09,Gyeonggi,EMART24_B004,39,1900,0,18.9,1.18,EMART24,커피RTD,110,71,23.41851852,high demand
2025-05-10,Gyeonggi,EMART24_B004,20,1900,0,19.4,2.08,EMART24,커피RTD,71,51,23.41851852,low demand
2025-05-11,Gyeonggi,EMART24_B004,19,1900,0,21.4,0.54,EMART24,커피RTD,51,32,23.41851852,low demand
2025-05-12,Gyeonggi,EMART24_B004,31,1700,1,20.9,0.0,EMART24,커피RTD,32,81,23.41851852,high demand
2025-05-13,Gyeonggi,EMART24_B004,29,1900,0,18.1,1.28,EMART24,커피RTD,81,52,23.41851852,high demand
2025-05-14,Gyeonggi,EMART24_B004,20,1900,0,18.7,1.89,EMART24,커피RTD,52,32,23.41851852,low demand
2025-05-15,Gyeonggi,EMART24_B004,19,1900,0,18.8,0.0,EMART24,커피RTD,32,93,23.41851852,low demand
2025-05-16,Gyeonggi,EMART24_B004,7,1900,0,17.3,0.94,EMART24,커피RTD,93,86,23.41851852,low demand
2025-05-17,Gyeonggi,EMART24_B004,24,1900,0,14.4,0.77,EMART24,커피RTD,86,62,23.41851852,average
2025-05-18,Gyeonggi,EMART24_B004,27,1900,0,17.9,0.0,EMART24,커피RTD,62,35,23.41851852,high demand
2025-05-19,Gyeonggi,EMART24_B004,29,1900,0,18.8,1.9,EMART24,커피RTD,35,86,23.41851852,high demand
2025-05-20,Gyeonggi,EMART24_B004,23,1900,0,18.5,0.0,EMART24,커피RTD,86,63,23.41851852,average
2025-05-21,Gyeonggi,EMART24_B004,49,1600,1,18.2,0.67,EMART24,커피RTD,63,94,23.41851852,high demand
2025-05-22,Gyeonggi,EMART24_B004,52,1800,1,19.0,1.59,EMART24,커피RTD,94,42,23.41851852,high demand
2025-05-23,Gyeonggi,EMART24_B004,21,1900,0,21.3,0.58,EMART24,커피RTD,42,101,23.41851852,low demand
2025-05-24,Gyeonggi,EMART24_B004,28,1900,0,17.3,0.0,EMART24,커피RTD,101,73,23.41851852,high demand
2025-05-25,Gyeonggi,EMART24_B004,45,1900,0,17.3,0.36,EMART24,커피RTD,73,108,23.41851852,high demand
