날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2024-11-14,Gyeonggi,7ELEVEN_J002,26,5000,1,24.2,4.19,7ELEVEN,우산,95,69,24.56666667,average
2024-11-15,Gyeonggi,7ELEVEN_J002,39,4000,0,19.7,4.18,7ELEVEN,우산,69,110,24.56666667,high demand
2024-11-16,Gyeonggi,7ELEVEN_J002,21,4000,1,20.4,4.76,7ELEVEN,우산,110,89,24.56666667,low demand
2024-11-17,Gyeonggi,7ELEVEN_J002,29,5000,0,20.5,0.32,7ELEVEN,우산,89,60,24.56666667,high demand
2024-11-18,Gyeonggi,7ELEVEN_J002,36,4000,0,16.1,4.6,7ELEVEN,우산,60,104,24.56666667,high demand
2024-11-19,Gyeonggi,7ELEVEN_J002,36,4000,0,21.2,2.0,7ELEVEN,우산,104,68,24.56666667,high demand
2024-11-20,Gyeonggi,7ELEVEN_J002,17,5000,0,15.2,0.4,7ELEVEN,우산,68,51,24.56666667,low demand
2024-11-21,Gyeonggi,7ELEVEN_J002,38,5000,0,14.9,0.73,7ELEVEN,우산,51,93,24.56666667,high demand
2024-11-22,Gyeonggi,7ELEVEN_J002,22,5000,0,0.0,1.71,7ELEVEN,우산,93,71,24.56666667,low demand
2024-11-23,Gyeonggi,7ELEVEN_J002,22,4000,0,11.3,2.38,7ELEVEN,우산,71,49,24.56666667,low demand
2024-11-24,Gyeonggi,7ELEVEN_J002,26,5000,0,13.6,0.79,7ELEVEN,우산,49,103,24.56666667,average
2024-11-25,Gyeonggi,7ELEVEN_J002,39,5000,0,15.1,1.79,7ELEVEN,우산,103,64,24.56666667,high demand
2024-11-26,Gyeonggi,7ELEVEN_J002,11,4500,0,14.3,3.23,7ELEVEN,우산,64,53,24.56666667,low demand
2024-11-27,Gyeonggi,7ELEVEN_J002,25,4000,1,11.7,1.46,7ELEVEN,우산,53,108,24.56666667,average
2024-11-28,Gyeonggi,7ELEVEN_J002,37,4500,0,15.4,3.05,7ELEVEN,우산,108,71,24.56666667,high demand
2024-11-29,Gyeonggi,7ELEVEN_J002,38,4000,0,29.5,2.08,7ELEVEN,우산,71,33,24.56666667,high demand
2024-11-30,Gyeonggi,7ELEVEN_J002,28,4500,0,13.6,0.94,7ELEVEN,우산,33,85,24.56666667,high demand
2024-12-01,Gyeonggi,7ELEVEN_J002,13,4500,0,16.6,2.35,7ELEVEN,우산,85,72,24.56666667,low demand
2024-12-02,Gyeonggi,7ELEVEN_J002,14,5000,1,13.3,3.17,7ELEVEN,우산,72,58,24.56666667,low demand
2024-12-03,Gyeonggi,7ELEVEN_J002,37,4500,0,23.9,1.36,7ELEVEN,우산,58,101,24.56666667,high demand
2024-12-04,Gyeonggi,7ELEVEN_J002,35,4500,0,14.9,1.2,7ELEVEN,우산,101,66,24.56666667,high demand
2024-12-05,Gyeonggi,7ELEVEN_J002,35,5000,0,19.0,3.66,7ELEVEN,우산,66,31,24.56666667,high demand
2024-12-06,Gyeonggi,7ELEVEN_J002,28,4000,1,14.5,2.83,7ELEVEN,우산,31,83,24.56666667,high demand
2024-12-07,Gyeonggi,7ELEVEN_J002,38,4500,1,22.3,3.19,7ELEVEN,우산,83,45,24.56666667,high demand
2024-12-08,Gyeonggi,7ELEVEN_J002,22,4000,0,5.7,4.58,7ELEVEN,우산,45,103,24.56666667,low demand
2024-12-09,Gyeonggi,7ELEVEN_J002,30,4000,0,13.3,1.28,7ELEVEN,우산,103,73,24.56666667,high demand
2024-12-10,Gyeonggi,7ELEVEN_J002,23,4000,0,28.7,4.3,7ELEVEN,우산,73,50,24.56666667,average
2024-12-11,Gyeonggi,7ELEVEN_J002,25,5000,0,16.2,4.12,7ELEVEN,우산,50,105,24.56666667,average
2024-12-12,Gyeonggi,7ELEVEN_J002,12,5000,1,31.6,2.09,7ELEVEN,우산,105,93,24.56666667,low demand
2024-12-13,Gyeonggi,7ELEVEN_J002,33,5000,0,23.2,1.19,7ELEVEN,우산,93,60,24.56666667,high demand
2024-12-14,Gyeonggi,7ELEVEN_J002,27,5000,0,22.7,3.85,7ELEVEN,우산,60,33,24.56666667,average
2024-12-15,Gyeonggi,7ELEVEN_J002,37,4000,0,23.8,2.53,7ELEVEN,우산,33,76,24.56666667,high demand
2024-12-16,Gyeonggi,7ELEVEN_J002,15,5000,0,13.8,4.2,7ELEVEN,우산,76,61,24.56666667,low demand
2024-12-17,Gyeonggi,7ELEVEN_J002,25,5000,0,24.4,0.36,7ELEVEN,우산,61,36,24.56666667,average
2024-12-18,Gyeonggi,7ELEVEN_J002,34,4000,0,21.3,1.76,7ELEVEN,우산,36,82,24.56666667,high demand
2024-12-19,Gyeonggi,7ELEVEN_J002,15,4500,0,15.0,0.58,7ELEVEN,우산,82,67,24.56666667,low demand
2024-12-20,Gyeonggi,7ELEVEN_J002,34,4000,0,12.8,4.8,7ELEVEN,우산,67,33,24.56666667,high demand
2024-12-21,Gyeonggi,7ELEVEN_J002,18,4000,0,19.9,2.08,7ELEVEN,우산,33,95,24.56666667,low demand
2024-12-22,Gyeonggi,7ELEVEN_J002,33,5000,1,27.0,2.04,7ELEVEN,우산,95,62,24.56666667,high demand
2024-12-23,Gyeonggi,7ELEVEN_J002,14,4000,0,29.3,1.96,7ELEVEN,우산,62,48,24.56666667,low demand
2024-12-24,Gyeonggi,7ELEVEN_J002,18,5000,0,11.7,4.71,7ELEVEN,우산,48,110,24.56666667,low demand
2024-12-25,Gyeonggi,7ELEVEN_J002,35,5000,0,19.3,3.42,7ELEVEN,우산,110,75,24.56666667,high demand
2024-12-26,Gyeonggi,7ELEVEN_J002,30,5000,0,19.1,0.33,7ELEVEN,우산,75,45,24.56666667,high demand
2024-12-27,Gyeonggi,7ELEVEN_J002,36,5000,0,13.1,4.94,7ELEVEN,우산,45,89,24.56666667,high demand
2024-12-28,Gyeonggi,7ELEVEN_J002,38,5000,0,23.5,2.83,7ELEVEN,우산,89,51,24.56666667,high demand
2024-12-29,Gyeonggi,7ELEVEN_J002,20,5000,0,17.4,1.01,7ELEVEN,우산,51,31,24.56666667,low demand
2024-12-30,Gyeonggi,7ELEVEN_J002,34,5000,0,26.8,2.08,7ELEVEN,우산,31,77,24.56666667,high demand
2024-12-31,Gyeonggi,7ELEVEN_J002,14,4500,0,18.3,3.07,7ELEVEN,우산,77,63,24.56666667,low demand
2025-01-01,Gyeonggi,7ELEVEN_J002,23,4500,0,17.1,4.92,7ELEVEN,우산,63,40,24.56666667,average
2025-01-02,Gyeonggi,7ELEVEN_J002,32,4000,0,20.7,3.73,7ELEVEN,우산,40,88,24.56666667,high demand
2025-01-03,Gyeonggi,7ELEVEN_J002,15,4500,0,28.1,1.89,7ELEVEN,우산,88,73,24.56666667,low demand
2025-01-04,Gyeonggi,7ELEVEN_J002,32,4500,0,14.8,1.76,7ELEVEN,우산,73,41,24.56666667,high demand
2025-01-05,Gyeonggi,7ELEVEN_J002,13,4500,0,17.7,3.13,7ELEVEN,우산,41,108,24.56666667,low demand
2025-01-06,Gyeonggi,7ELEVEN_J002,38,5000,0,19.0,3.94,7ELEVEN,우산,108,70,24.56666667,high demand
2025-01-07,Gyeonggi,7ELEVEN_J002,17,4500,0,18.4,0.41,7ELEVEN,우산,70,53,24.56666667,low demand
2025-01-08,Gyeonggi,7ELEVEN_J002,10,5000,0,12.3,2.4,7ELEVEN,우산,53,43,24.56666667,low demand
2025-01-09,Gyeonggi,7ELEVEN_J002,19,4000,1,13.0,0.66,7ELEVEN,우산,43,104,24.56666667,low demand
2025-01-10,Gyeonggi,7ELEVEN_J002,33,4000,0,20.2,4.09,7ELEVEN,우산,104,71,24.56666667,high demand
2025-01-11,Gyeonggi,7ELEVEN_J002,34,5000,0,15.8,1.97,7ELEVEN,우산,71,37,24.56666667,high demand
2025-01-12,Gyeonggi,7ELEVEN_J002,30,4500,0,18.7,1.57,7ELEVEN,우산,37,87,24.56666667,high demand
2025-01-13,Gyeonggi,7ELEVEN_J002,39,5000,1,17.2,1.84,7ELEVEN,우산,87,48,24.56666667,high demand
2025-01-14,Gyeonggi,7ELEVEN_J002,34,5000,0,23.4,1.22,7ELEVEN,우산,48,94,24.56666667,high demand
2025-01-15,Gyeonggi,7ELEVEN_J002,15,4500,0,27.1,4.44,7ELEVEN,우산,94,79,24.56666667,low demand
2025-01-16,Gyeonggi,7ELEVEN_J002,31,4000,1,20.8,2.32,7ELEVEN,우산,79,48,24.56666667,high demand
2025-01-17,Gyeonggi,7ELEVEN_J002,28,4500,0,12.8,1.51,7ELEVEN,우산,48,100,24.56666667,high demand
2025-01-18,Gyeonggi,7ELEVEN_J002,11,4500,0,22.8,1.38,7ELEVEN,우산,100,89,24.56666667,low demand
2025-01-19,Gyeonggi,7ELEVEN_J002,11,4000,0,21.8,1.09,7ELEVEN,우산,89,78,24.56666667,low demand
2025-01-20,Gyeonggi,7ELEVEN_J002,18,4500,0,4.1,3.95,7ELEVEN,우산,78,60,24.56666667,low demand
2025-01-21,Gyeonggi,7ELEVEN_J002,28,4000,1,20.1,1.59,7ELEVEN,우산,60,32,24.56666667,high demand
2025-01-22,Gyeonggi,7ELEVEN_J002,16,5000,0,32.0,1.97,7ELEVEN,우산,32,96,24.56666667,low demand
2025-01-23,Gyeonggi,7ELEVEN_J002,19,5000,0,18.1,2.58,7ELEVEN,우산,96,77,24.56666667,low demand
2025-01-24,Gyeonggi,7ELEVEN_J002,11,4500,0,16.2,2.04,7ELEVEN,우산,77,66,24.56666667,low demand
2025-01-25,Gyeonggi,7ELEVEN_J002,28,5000,0,29.0,0.79,7ELEVEN,우산,66,38,24.56666667,high demand
2025-01-26,Gyeonggi,7ELEVEN_J002,37,4500,0,25.3,4.69,7ELEVEN,우산,38,81,24.56666667,high demand
2025-01-27,Gyeonggi,7ELEVEN_J002,23,5000,0,26.6,1.12,7ELEVEN,우산,81,58,24.56666667,average
2025-01-28,Gyeonggi,7ELEVEN_J002,25,4000,0,14.5,1.82,7ELEVEN,우산,58,33,24.56666667,average
2025-01-29,Gyeonggi,7ELEVEN_J002,34,4000,0,14.5,3.74,7ELEVEN,우산,33,79,24.56666667,high demand
2025-01-30,Gyeonggi,7ELEVEN_J002,28,4000,0,19.7,3.62,7ELEVEN,우산,79,51,24.56666667,high demand
2025-01-31,Gyeonggi,7ELEVEN_J002,22,4500,0,20.6,1.83,7ELEVEN,우산,51,109,24.56666667,low demand
2025-02-01,Gyeonggi,7ELEVEN_J002,35,4000,0,30.9,0.61,7ELEVEN,우산,109,74,24.56666667,high demand
2025-02-02,Gyeonggi,7ELEVEN_J002,21,5000,0,21.5,3.76,7ELEVEN,우산,74,53,24.56666667,low demand
2025-02-03,Gyeonggi,7ELEVEN_J002,22,4000,0,26.4,4.62,7ELEVEN,우산,53,31,24.56666667,low demand
2025-02-04,Gyeonggi,7ELEVEN_J002,34,4000,0,16.7,2.54,7ELEVEN,우산,31,77,24.56666667,high demand
2025-02-05,Gyeonggi,7ELEVEN_J002,11,5000,0,18.2,2.33,7ELEVEN,우산,77,66,24.56666667,low demand
2025-02-06,Gyeonggi,7ELEVEN_J002,19,4500,0,27.2,4.64,7ELEVEN,우산,66,47,24.56666667,low demand
2025-02-07,Gyeonggi,7ELEVEN_J002,35,5000,0,16.1,3.77,7ELEVEN,우산,47,92,24.56666667,high demand
2025-02-08,Gyeonggi,7ELEVEN_J002,15,4500,1,22.0,4.88,7ELEVEN,우산,92,77,24.56666667,low demand
2025-02-09,Gyeonggi,7ELEVEN_J002,31,4500,0,8.3,4.99,7ELEVEN,우산,77,46,24.56666667,high demand
2025-02-10,Gyeonggi,7ELEVEN_J002,34,4000,0,16.9,4.73,7ELEVEN,우산,46,92,24.56666667,high demand
2025-02-11,Gyeonggi,7ELEVEN_J002,14,5000,0,22.8,2.8,7ELEVEN,우산,92,78,24.56666667,low demand
2025-02-12,Gyeonggi,7ELEVEN_J002,18,4000,0,23.8,3.44,7ELEVEN,우산,78,60,24.56666667,low demand
2025-02-13,Gyeonggi,7ELEVEN_J002,14,4000,0,15.7,3.7,7ELEVEN,우산,60,46,24.56666667,low demand
2025-02-14,Gyeonggi,7ELEVEN_J002,33,4000,1,17.4,3.5,7ELEVEN,우산,46,93,24.56666667,high demand
2025-02-15,Gyeonggi,7ELEVEN_J002,29,4000,0,23.1,3.23,7ELEVEN,우산,93,64,24.56666667,high demand
2025-02-16,Gyeonggi,7ELEVEN_J002,20,4500,0,30.1,4.07,7ELEVEN,우산,64,44,24.56666667,low demand
2025-02-17,Gyeonggi,7ELEVEN_J002,13,4000,0,11.7,3.61,7ELEVEN,우산,44,31,24.56666667,low demand
2025-02-18,Gyeonggi,7ELEVEN_J002,20,5000,0,24.8,1.87,7ELEVEN,우산,31,91,24.56666667,low demand
2025-02-19,Gyeonggi,7ELEVEN_J002,22,4500,0,17.4,1.3,7ELEVEN,우산,91,69,24.56666667,low demand
2025-02-20,Gyeonggi,7ELEVEN_J002,11,4500,0,15.3,2.57,7ELEVEN,우산,69,58,24.56666667,low demand
2025-02-21,Gyeonggi,7ELEVEN_J002,11,4000,0,26.1,3.91,7ELEVEN,우산,58,47,24.56666667,low demand
2025-02-22,Gyeonggi,7ELEVEN_J002,22,4000,0,18.3,4.53,7ELEVEN,우산,47,105,24.56666667,low demand
2025-02-23,Gyeonggi,7ELEVEN_J002,33,5000,0,32.3,4.42,7ELEVEN,우산,105,72,24.56666667,high demand
2025-02-24,Gyeonggi,7ELEVEN_J002,20,4500,1,29.9,4.54,7ELEVEN,우산,72,52,24.56666667,low demand
2025-02-25,Gyeonggi,7ELEVEN_J002,21,4000,0,11.2,3.65,7ELEVEN,우산,52,31,24.56666667,low demand
2025-02-26,Gyeonggi,7ELEVEN_J002,14,4000,0,20.0,3.99,7ELEVEN,우산,31,97,24.56666667,low demand
2025-02-27,Gyeonggi,7ELEVEN_J002,13,4000,1,19.2,3.38,7ELEVEN,우산,97,84,24.56666667,low demand
2025-02-28,Gyeonggi,7ELEVEN_J002,33,5000,0,18.8,2.82,7ELEVEN,우산,84,51,24.56666667,high demand
2025-03-01,Gyeonggi,7ELEVEN_J002,38,4500,0,30.9,3.44,7ELEVEN,우산,51,93,24.56666667,high demand
2025-03-02,Gyeonggi,7ELEVEN_J002,15,5000,0,18.3,3.9,7ELEVEN,우산,93,78,24.56666667,low demand
2025-03-03,Gyeonggi,7ELEVEN_J002,16,5000,0,33.9,4.02,7ELEVEN,우산,78,62,24.56666667,low demand
2025-03-04,Gyeonggi,7ELEVEN_J002,24,5000,0,14.0,3.66,7ELEVEN,우산,62,38,24.56666667,average
2025-03-05,Gyeonggi,7ELEVEN_J002,13,4000,0,25.5,1.88,7ELEVEN,우산,38,105,24.56666667,low demand
2025-03-06,Gyeonggi,7ELEVEN_J002,34,5000,0,18.4,2.49,7ELEVEN,우산,105,71,24.56666667,high demand
2025-03-07,Gyeonggi,7ELEVEN_J002,25,4000,0,16.7,0.41,7ELEVEN,우산,71,46,24.56666667,average
2025-03-08,Gyeonggi,7ELEVEN_J002,18,4500,0,23.6,0.79,7ELEVEN,우산,46,108,24.56666667,low demand
2025-03-09,Gyeonggi,7ELEVEN_J002,16,5000,0,20.3,4.19,7ELEVEN,우산,108,92,24.56666667,low demand
2025-03-10,Gyeonggi,7ELEVEN_J002,18,4000,0,17.9,2.29,7ELEVEN,우산,92,74,24.56666667,low demand
2025-03-11,Gyeonggi,7ELEVEN_J002,24,4500,0,18.0,4.73,7ELEVEN,우산,74,50,24.56666667,average
2025-03-12,Gyeonggi,7ELEVEN_J002,26,4500,1,31.9,1.51,7ELEVEN,우산,50,104,24.56666667,average
2025-03-13,Gyeonggi,7ELEVEN_J002,38,4000,0,23.2,4.99,7ELEVEN,우산,104,66,24.56666667,high demand
2025-03-14,Gyeonggi,7ELEVEN_J002,13,4500,0,16.7,1.0,7ELEVEN,우산,66,53,24.56666667,low demand
2025-03-15,Gyeonggi,7ELEVEN_J002,25,4000,0,27.8,3.6,7ELEVEN,우산,53,108,24.56666667,average
2025-03-16,Gyeonggi,7ELEVEN_J002,10,5000,0,11.9,4.37,7ELEVEN,우산,108,98,24.56666667,low demand
2025-03-17,Gyeonggi,7ELEVEN_J002,33,5000,0,20.2,2.59,7ELEVEN,우산,98,65,24.56666667,high demand
2025-03-18,Gyeonggi,7ELEVEN_J002,12,4000,0,17.4,4.72,7ELEVEN,우산,65,53,24.56666667,low demand
2025-03-19,Gyeonggi,7ELEVEN_J002,20,5000,0,32.3,2.34,7ELEVEN,우산,53,33,24.56666667,low demand
2025-03-20,Gyeonggi,7ELEVEN_J002,17,4500,0,24.7,1.65,7ELEVEN,우산,33,96,24.56666667,low demand
2025-03-21,Gyeonggi,7ELEVEN_J002,35,5000,0,23.8,3.73,7ELEVEN,우산,96,61,24.56666667,high demand
2025-03-22,Gyeonggi,7ELEVEN_J002,12,4000,0,22.5,2.09,7ELEVEN,우산,61,49,24.56666667,low demand
2025-03-23,Gyeonggi,7ELEVEN_J002,27,4000,0,19.2,1.12,7ELEVEN,우산,49,102,24.56666667,average
2025-03-24,Gyeonggi,7ELEVEN_J002,37,4500,0,26.2,3.7,7ELEVEN,우산,102,65,24.56666667,high demand
2025-03-25,Gyeonggi,7ELEVEN_J002,12,4000,0,9.4,3.88,7ELEVEN,우산,65,53,24.56666667,low demand
2025-03-26,Gyeonggi,7ELEVEN_J002,38,4500,0,20.3,3.02,7ELEVEN,우산,53,95,24.56666667,high demand
2025-03-27,Gyeonggi,7ELEVEN_J002,22,4000,0,13.8,4.14,7ELEVEN,우산,95,73,24.56666667,low demand
2025-03-28,Gyeonggi,7ELEVEN_J002,33,5000,0,13.8,4.08,7ELEVEN,우산,73,40,24.56666667,high demand
2025-03-29,Gyeonggi,7ELEVEN_J002,35,4500,0,28.8,3.3,7ELEVEN,우산,40,85,24.56666667,high demand
2025-03-30,Gyeonggi,7ELEVEN_J002,21,4000,0,16.9,3.76,7ELEVEN,우산,85,64,24.56666667,low demand
2025-03-31,Gyeonggi,7ELEVEN_J002,30,4000,0,23.3,1.95,7ELEVEN,우산,64,34,24.56666667,high demand
2025-04-01,Gyeonggi,7ELEVEN_J002,34,4500,0,11.7,2.77,7ELEVEN,우산,34,80,24.56666667,high demand
2025-04-02,Gyeonggi,7ELEVEN_J002,24,4500,1,19.8,1.64,7ELEVEN,우산,80,56,24.56666667,average
2025-04-03,Gyeonggi,7ELEVEN_J002,22,5000,0,21.8,4.45,7ELEVEN,우산,56,34,24.56666667,low demand
2025-04-04,Gyeonggi,7ELEVEN_J002,25,5000,0,13.9,4.59,7ELEVEN,우산,34,89,24.56666667,average
2025-04-05,Gyeonggi,7ELEVEN_J002,34,4500,0,17.4,3.68,7ELEVEN,우산,89,55,24.56666667,high demand
2025-04-06,Gyeonggi,7ELEVEN_J002,22,5000,0,23.9,0.95,7ELEVEN,우산,55,33,24.56666667,low demand
2025-04-07,Gyeonggi,7ELEVEN_J002,37,4000,0,21.3,4.12,7ELEVEN,우산,33,76,24.56666667,high demand
2025-04-08,Gyeonggi,7ELEVEN_J002,39,4500,0,27.7,0.76,7ELEVEN,우산,76,37,24.56666667,high demand
2025-04-09,Gyeonggi,7ELEVEN_J002,10,4000,1,22.0,2.92,7ELEVEN,우산,37,107,24.56666667,low demand
2025-04-10,Gyeonggi,7ELEVEN_J002,31,4000,0,16.5,0.04,7ELEVEN,우산,107,76,24.56666667,high demand
2025-04-11,Gyeonggi,7ELEVEN_J002,27,5000,0,10.2,2.98,7ELEVEN,우산,76,49,24.56666667,average
2025-04-12,Gyeonggi,7ELEVEN_J002,24,4000,0,16.5,1.85,7ELEVEN,우산,49,105,24.56666667,average
2025-04-13,Gyeonggi,7ELEVEN_J002,10,4000,0,18.6,1.92,7ELEVEN,우산,105,95,24.56666667,low demand
2025-04-14,Gyeonggi,7ELEVEN_J002,26,4500,0,20.7,2.67,7ELEVEN,우산,95,69,24.56666667,average
2025-04-15,Gyeonggi,7ELEVEN_J002,37,4500,0,8.9,4.49,7ELEVEN,우산,69,32,24.56666667,high demand
2025-04-16,Gyeonggi,7ELEVEN_J002,37,4500,0,23.9,3.73,7ELEVEN,우산,32,75,24.56666667,high demand
2025-04-17,Gyeonggi,7ELEVEN_J002,14,4500,0,22.1,4.32,7ELEVEN,우산,75,61,24.56666667,low demand
2025-04-18,Gyeonggi,7ELEVEN_J002,38,5000,0,20.6,0.86,7ELEVEN,우산,61,103,24.56666667,high demand
2025-04-19,Gyeonggi,7ELEVEN_J002,29,4000,0,13.5,1.28,7ELEVEN,우산,103,74,24.56666667,high demand
2025-04-20,Gyeonggi,7ELEVEN_J002,35,5000,0,27.2,1.18,7ELEVEN,우산,74,39,24.56666667,high demand
2025-04-21,Gyeonggi,7ELEVEN_J002,35,5000,0,16.3,4.88,7ELEVEN,우산,39,84,24.56666667,high demand
2025-04-22,Gyeonggi,7ELEVEN_J002,11,5000,0,23.2,1.08,7ELEVEN,우산,84,73,24.56666667,low demand
2025-04-23,Gyeonggi,7ELEVEN_J002,26,4500,0,12.2,0.4,7ELEVEN,우산,73,47,24.56666667,average
2025-04-24,Gyeonggi,7ELEVEN_J002,11,5000,0,19.4,4.71,7ELEVEN,우산,47,36,24.56666667,low demand
2025-04-25,Gyeonggi,7ELEVEN_J002,38,5000,0,17.0,3.15,7ELEVEN,우산,36,78,24.56666667,high demand
2025-04-26,Gyeonggi,7ELEVEN_J002,23,4000,1,15.0,4.77,7ELEVEN,우산,78,55,24.56666667,average
2025-04-27,Gyeonggi,7ELEVEN_J002,23,4000,0,19.9,4.63,7ELEVEN,우산,55,32,24.56666667,average
2025-04-28,Gyeonggi,7ELEVEN_J002,17,5000,0,22.0,0.31,7ELEVEN,우산,32,95,24.56666667,low demand
2025-04-29,Gyeonggi,7ELEVEN_J002,29,4500,0,21.0,1.91,7ELEVEN,우산,95,66,24.56666667,high demand
2025-04-30,Gyeonggi,7ELEVEN_J002,32,4000,1,29.1,3.12,7ELEVEN,우산,66,34,24.56666667,high demand
2025-05-01,Gyeonggi,7ELEVEN_J002,32,4500,0,17.9,3.05,7ELEVEN,우산,34,82,24.56666667,high demand
2025-05-02,Gyeonggi,7ELEVEN_J002,23,4000,0,21.7,2.05,7ELEVEN,우산,82,59,24.56666667,average
2025-05-03,Gyeonggi,7ELEVEN_J002,34,5000,0,4.3,1.33,7ELEVEN,우산,59,105,24.56666667,high demand
2025-05-04,Gyeonggi,7ELEVEN_J002,12,4000,0,23.6,0.61,7ELEVEN,우산,105,93,24.56666667,low demand
2025-05-05,Gyeonggi,7ELEVEN_J002,23,4500,0,21.5,4.47,7ELEVEN,우산,93,70,24.56666667,average
2025-05-06,Gyeonggi,7ELEVEN_J002,21,5000,0,15.2,0.46,7ELEVEN,우산,70,49,24.56666667,low demand
2025-05-07,Gyeonggi,7ELEVEN_J002,11,4500,0,27.9,3.62,7ELEVEN,우산,49,38,24.56666667,low demand
2025-05-08,Gyeonggi,7ELEVEN_J002,35,4500,0,16.8,1.98,7ELEVEN,우산,38,83,24.56666667,high demand
2025-05-09,Gyeonggi,7ELEVEN_J002,35,4000,0,25.4,0.97,7ELEVEN,우산,83,48,24.56666667,high demand
2025-05-10,Gyeonggi,7ELEVEN_J002,27,5000,1,29.2,2.23,7ELEVEN,우산,48,101,24.56666667,average
2025-05-11,Gyeonggi,7ELEVEN_J002,17,4500,1,27.0,1.7,7ELEVEN,우산,101,84,24.56666667,low demand
2025-05-12,Gyeonggi,7ELEVEN_J002,37,5000,0,19.8,0.33,7ELEVEN,우산,84,47,24.56666667,high demand
2025-05-13,Gyeonggi,7ELEVEN_J002,11,4500,0,22.2,4.29,7ELEVEN,우산,47,36,24.56666667,low demand
2025-05-14,Gyeonggi,7ELEVEN_J002,28,4500,0,19.9,4.35,7ELEVEN,우산,36,88,24.56666667,high demand
2025-05-15,Gyeonggi,7ELEVEN_J002,19,4500,0,19.5,0.23,7ELEVEN,우산,88,69,24.56666667,low demand
2025-05-16,Gyeonggi,7ELEVEN_J002,16,5000,1,18.8,2.85,7ELEVEN,우산,69,53,24.56666667,low demand
2025-05-17,Gyeonggi,7ELEVEN_J002,34,5000,0,14.0,0.8,7ELEVEN,우산,53,99,24.56666667,high demand
2025-05-18,Gyeonggi,7ELEVEN_J002,22,4000,0,14.8,4.56,7ELEVEN,우산,99,77,24.56666667,low demand
2025-05-19,Gyeonggi,7ELEVEN_J002,36,4000,1,30.7,3.44,7ELEVEN,우산,77,41,24.56666667,high demand
2025-05-20,Gyeonggi,7ELEVEN_J002,20,4500,0,8.1,0.21,7ELEVEN,우산,41,101,24.56666667,low demand
2025-05-21,Gyeonggi,7ELEVEN_J002,38,4500,0,28.5,1.79,7ELEVEN,우산,101,63,24.56666667,high demand
2025-05-22,Gyeonggi,7ELEVEN_J002,20,4500,0,28.2,1.39,7ELEVEN,우산,63,43,24.56666667,low demand
2025-05-23,Gyeonggi,7ELEVEN_J002,10,4500,0,16.0,3.97,7ELEVEN,우산,43,33,24.56666667,low demand
2025-05-24,Gyeonggi,7ELEVEN_J002,31,5000,1,33.3,1.77,7ELEVEN,우산,33,82,24.56666667,high demand
2025-05-25,Gyeonggi,7ELEVEN_J002,39,4000,0,28.4,4.97,7ELEVEN,우산,82,43,24.56666667,high demand
2025-05-26,Gyeonggi,7ELEVEN_J002,28,4000,0,25.1,0.04,7ELEVEN,우산,43,95,24.56666667,high demand
2025-05-27,Gyeonggi,7ELEVEN_J002,35,5000,0,17.9,4.07,7ELEVEN,우산,95,60,24.56666667,high demand
2025-05-28,Gyeonggi,7ELEVEN_J002,19,4500,0,34.6,2.65,7ELEVEN,우산,60,41,24.56666667,low demand
2025-05-29,Gyeonggi,7ELEVEN_J002,24,5000,0,22.0,1.28,7ELEVEN,우산,41,97,24.56666667,average
2025-05-30,Gyeonggi,7ELEVEN_J002,21,5000,0,10.3,3.95,7ELEVEN,우산,97,76,24.56666667,low demand
2025-05-31,Gyeonggi,7ELEVEN_J002,17,4000,0,10.5,2.8,7ELEVEN,우산,76,59,24.56666667,low demand
2025-06-01,Gyeonggi,7ELEVEN_J002,23,5000,0,15.4,2.17,7ELEVEN,우산,59,36,24.56666667,average
2025-06-02,Gyeonggi,7ELEVEN_J002,24,4500,1,18.1,0.2,7ELEVEN,우산,36,92,24.56666667,average
2025-06-03,Gyeonggi,7ELEVEN_J002,38,4000,0,20.7,3.12,7ELEVEN,우산,92,54,24.56666667,high demand
2025-06-04,Gyeonggi,7ELEVEN_J002,30,5000,0,17.3,4.43,7ELEVEN,우산,54,104,24.56666667,high demand
2025-06-05,Gyeonggi,7ELEVEN_J002,17,4000,0,15.4,4.64,7ELEVEN,우산,104,87,24.56666667,low demand
2025-06-06,Gyeonggi,7ELEVEN_J002,20,5000,0,15.7,1.83,7ELEVEN,우산,87,67,24.56666667,low demand
2025-06-07,Gyeonggi,7ELEVEN_J002,27,4500,0,35.3,1.13,7ELEVEN,우산,67,40,24.56666667,average
2025-06-08,Gyeonggi,7ELEVEN_J002,22,4500,0,27.3,2.02,7ELEVEN,우산,40,98,24.56666667,low demand
2025-06-09,Gyeonggi,7ELEVEN_J002,14,5000,0,23.0,4.69,7ELEVEN,우산,98,84,24.56666667,low demand
2025-06-10,Gyeonggi,7ELEVEN_J002,35,5000,0,21.7,1.93,7ELEVEN,우산,84,49,24.56666667,high demand
2025-06-11,Gyeonggi,7ELEVEN_J002,21,5000,0,23.2,2.19,7ELEVEN,우산,49,108,24.56666667,low demand
2025-06-12,Gyeonggi,7ELEVEN_J002,10,4500,0,18.6,2.03,7ELEVEN,우산,108,98,24.56666667,low demand
2025-06-13,Gyeonggi,7ELEVEN_J002,13,4500,0,0.2,1.82,7ELEVEN,우산,98,85,24.56666667,low demand
